,AGREEMENT_RK,TARGET,AGE,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,TARGET_TXT,SOCSTATUS_WORK_FL_TXT,SOCSTATUS_PENS_FL_TXT,GENDER_TXT
276,59940513,0,59,1,0,0,1,1,20000.0,1,1,отклика нет,работает,не пенсионер,женщина
277,59940804,0,48,0,1,1,0,0,7000.0,1,1,отклика нет,не работает,пенсионер,мужчина
278,59940865,0,29,1,0,1,1,1,15000.0,1,1,отклика нет,работает,не пенсионер,мужчина
279,59959596,0,46,1,0,1,2,1,15000.0,1,1,отклика нет,работает,не пенсионер,мужчина
280,59959659,0,46,1,0,0,0,0,10000.0,1,1,отклика нет,работает,не пенсионер,женщина
281,59959827,0,61,0,1,1,0,0,5000.0,1,1,отклика нет,не работает,пенсионер,мужчина
282,59959841,0,65,0,1,1,0,0,6000.0,1,1,отклика нет,не работает,пенсионер,мужчина
283,59959893,0,35,1,0,1,2,2,11000.0,1,1,отклика нет,работает,не пенсионер,мужчина
284,59960027,0,50,0,1,1,0,0,8000.0,1,1,отклика нет,не работает,пенсионер,мужчина
285,59960165,0,45,1,0,1,1,0,20000.0,1,1,отклика нет,работает,не пенсионер,мужчина
286,59960311,0,50,1,0,1,1,1,16000.0,1,1,отклика нет,работает,не пенсионер,мужчина
287,59960473,0,44,1,0,1,1,1,20000.0,1,1,отклика нет,работает,не пенсионер,мужчина
288,59960871,0,28,1,0,0,0,0,20000.0,1,1,отклика нет,работает,не пенсионер,женщина
289,59961022,0,22,1,0,0,0,0,12000.0,1,1,отклика нет,работает,не пенсионер,женщина
290,59961183,0,58,0,1,1,0,0,9000.0,1,1,отклика нет,не работает,пенсионер,мужчина
291,59961222,0,38,1,0,0,3,3,12000.0,1,1,отклика нет,работает,не пенсионер,женщина
292,59961282,0,43,1,0,1,0,0,40000.0,1,1,отклика нет,работает,не пенсионер,мужчина
293,59961652,0,41,1,0,0,2,2,30000.0,1,1,отклика нет,работает,не пенсионер,женщина
294,59961674,0,53,1,0,0,0,0,15000.0,1,1,отклика нет,работает,не пенсионер,женщина
295,59961924,0,30,1,0,1,1,1,10000.0,1,1,отклика нет,работает,не пенсионер,мужчина
296,59961994,0,39,1,0,1,2,2,10000.0,1,0,отклика нет,работает,не пенсионер,мужчина
297,59962281,0,26,1,0,0,0,0,6000.0,1,1,отклика нет,работает,не пенсионер,женщина
298,59962548,0,26,1,0,0,1,1,15000.0,1,1,отклика нет,работает,не пенсионер,женщина
299,59963195,0,61,0,1,1,0,0,4950.0,1,1,отклика нет,не работает,пенсионер,мужчина
300,59963382,0,58,1,0,0,2,0,5500.0,1,1,отклика нет,работает,не пенсионер,женщина
301,59963388,0,57,1,0,0,3,0,7000.0,1,1,отклика нет,работает,не пенсионер,женщина
302,59963500,0,51,1,0,0,4,0,15000.0,1,1,отклика нет,работает,не пенсионер,женщина
303,59963503,0,48,1,0,1,2,0,8000.0,1,1,отклика нет,работает,не пенсионер,мужчина
304,59963696,0,35,1,0,0,1,1,15000.0,1,0,отклика нет,работает,не пенсионер,женщина
305,59963728,1,39,1,0,0,2,1,8000.0,1,0,отклик,работает,не пенсионер,женщина
306,59963789,0,42,1,0,0,1,1,28000.0,1,0,отклика нет,работает,не пенсионер,женщина
307,59964073,0,34,1,0,0,2,2,10000.0,1,1,отклика нет,работает,не пенсионер,женщина
308,59964749,0,34,1,0,0,1,1,11000.0,1,0,отклика нет,работает,не пенсионер,женщина
309,59965101,0,47,1,0,1,0,0,5000.0,1,0,отклика нет,работает,не пенсионер,мужчина
310,59965218,0,29,1,0,1,1,1,11000.0,1,1,отклика нет,работает,не пенсионер,мужчина
311,59965290,0,45,1,0,0,1,0,7000.0,1,1,отклика нет,работает,не пенсионер,женщина
312,59965423,0,54,1,0,1,0,0,6000.0,1,0,отклика нет,работает,не пенсионер,мужчина
313,59965770,0,48,1,0,1,2,0,9000.0,1,0,отклика нет,работает,не пенсионер,мужчина
314,59965990,0,23,1,0,1,0,0,13000.0,1,0,отклика нет,работает,не пенсионер,мужчина
315,59966257,0,50,1,0,1,1,0,7000.0,1,0,отклика нет,работает,не пенсионер,мужчина
316,59966422,0,53,1,0,1,1,0,15000.0,1,0,отклика нет,работает,не пенсионер,мужчина
317,59966502,0,39,1,0,0,1,1,8000.0,1,0,отклика нет,работает,не пенсионер,женщина
318,59966600,0,45,1,0,1,1,0,12000.0,1,0,отклика нет,работает,не пенсионер,мужчина
319,59966625,0,46,1,0,1,0,0,20000.0,1,0,отклика нет,работает,не пенсионер,мужчина
320,59966861,0,27,1,0,1,1,1,6000.0,1,0,отклика нет,работает,не пенсионер,мужчина
321,59966928,0,57,0,1,1,2,0,6500.0,1,0,отклика нет,не работает,пенсионер,мужчина
322,59966946,0,60,0,1,1,2,0,6000.0,1,1,отклика нет,не работает,пенсионер,мужчина
323,59966989,1,33,1,0,0,3,3,10000.0,1,0,отклик,работает,не пенсионер,женщина
324,59967229,0,57,1,1,0,2,0,14000.0,1,0,отклика нет,работает,пенсионер,женщина
325,59967312,0,56,1,0,0,3,0,10000.0,1,0,отклика нет,работает,не пенсионер,женщина
326,59967428,0,59,1,0,1,0,0,8000.0,1,1,отклика нет,работает,не пенсионер,мужчина
327,59967705,0,45,1,0,1,2,0,5000.0,1,0,отклика нет,работает,не пенсионер,мужчина
328,59967858,0,43,1,0,0,0,0,30000.0,1,1,отклика нет,работает,не пенсионер,женщина
329,59968198,0,40,1,0,0,2,2,17000.0,1,0,отклика нет,работает,не пенсионер,женщина
330,59968281,0,34,1,0,1,0,0,10000.0,1,0,отклика нет,работает,не пенсионер,мужчина
331,59968297,0,26,1,0,1,2,2,6000.0,1,0,отклика нет,работает,не пенсионер,мужчина
332,59968300,0,27,1,0,1,2,2,10000.0,1,0,отклика нет,работает,не пенсионер,мужчина
333,59968305,1,39,1,0,1,2,1,12000.0,1,0,отклик,работает,не пенсионер,мужчина
334,59968371,0,41,1,0,1,0,0,8000.0,1,0,отклика нет,работает,не пенсионер,мужчина
335,59968581,0,27,1,0,1,0,0,6000.0,1,0,отклика нет,работает,не пенсионер,мужчина
336,59968595,0,53,1,0,1,1,0,13000.0,1,0,отклика нет,работает,не пенсионер,мужчина
337,59968635,0,35,1,0,1,1,1,8000.0,1,0,отклика нет,работает,не пенсионер,мужчина
338,59968922,0,50,1,0,0,0,0,15000.0,1,0,отклика нет,работает,не пенсионер,женщина
339,59968999,1,34,1,0,1,0,0,5000.0,1,0,отклик,работает,не пенсионер,мужчина
340,59969048,0,44,1,0,0,3,0,25000.0,1,0,отклика нет,работает,не пенсионер,женщина
341,59969123,0,58,1,0,0,0,0,7000.0,1,0,отклика нет,работает,не пенсионер,женщина
342,59969141,0,36,1,0,1,2,2,18000.0,1,0,отклика нет,работает,не пенсионер,мужчина
343,59969211,0,64,0,1,0,3,0,6000.0,1,0,отклика нет,не работает,пенсионер,женщина
344,59969405,0,24,1,0,1,0,0,15000.0,1,0,отклика нет,работает,не пенсионер,мужчина
345,59969541,0,32,1,0,1,2,2,9000.0,1,0,отклика нет,работает,не пенсионер,мужчина
346,59969571,0,26,1,0,0,1,1,10000.0,2,1,отклика нет,работает,не пенсионер,женщина
347,59969781,0,31,1,0,0,1,1,10000.0,1,0,отклика нет,работает,не пенсионер,женщина
348,59969988,0,27,1,0,1,0,0,13000.0,1,1,отклика нет,работает,не пенсионер,мужчина
349,59970015,0,39,1,0,1,1,1,6500.0,1,1,отклика нет,работает,не пенсионер,мужчина
350,59970019,0,59,0,1,1,1,0,4000.0,1,0,отклика нет,не работает,пенсионер,мужчина
351,59970582,0,52,1,0,1,0,0,16000.0,1,0,отклика нет,работает,не пенсионер,мужчина
352,59971711,0,25,1,0,1,0,0,20000.0,1,0,отклика нет,работает,не пенсионер,мужчина
353,59971939,0,30,1,0,1,1,1,20000.0,1,0,отклика нет,работает,не пенсионер,мужчина
354,59972108,1,29,1,0,1,1,1,9500.0,1,0,отклик,работает,не пенсионер,мужчина
355,59972120,0,26,1,0,0,0,0,15000.0,1,1,отклика нет,работает,не пенсионер,женщина
356,59972240,1,35,1,0,1,0,0,7800.0,1,0,отклик,работает,не пенсионер,мужчина
357,59972495,0,38,1,0,1,1,1,24000.0,1,1,отклика нет,работает,не пенсионер,мужчина
358,59972509,1,45,1,0,1,1,0,18000.0,1,0,отклик,работает,не пенсионер,мужчина
359,59972881,0,52,0,1,1,2,1,4600.0,1,0,отклика нет,не работает,пенсионер,мужчина
360,59972887,0,46,1,0,1,2,1,36000.0,1,0,отклика нет,работает,не пенсионер,мужчина
361,59973018,0,58,1,0,0,3,0,6000.0,1,0,отклика нет,работает,не пенсионер,женщина
362,59973106,0,29,1,0,1,0,0,15000.0,1,0,отклика нет,работает,не пенсионер,мужчина
363,59973119,0,55,1,0,1,1,1,9000.0,1,0,отклика нет,работает,не пенсионер,мужчина
364,59973194,0,53,1,0,1,2,0,10500.0,1,1,отклика нет,работает,не пенсионер,мужчина
365,59973367,1,22,1,0,1,0,0,8000.0,1,0,отклик,работает,не пенсионер,мужчина
366,59973701,0,23,1,0,1,1,1,7000.0,1,0,отклика нет,работает,не пенсионер,мужчина
367,59973752,0,57,1,1,1,5,1,15000.0,1,0,отклика нет,работает,пенсионер,мужчина
368,59973988,0,50,1,0,1,1,0,10000.0,1,0,отклика нет,работает,не пенсионер,мужчина
369,59974002,0,45,1,0,1,2,1,8000.0,1,0,отклика нет,работает,не пенсионер,мужчина
370,59974159,0,60,0,1,1,0,0,5000.0,1,1,отклика нет,не работает,пенсионер,мужчина
371,59974859,0,50,1,0,0,2,0,15000.0,1,0,отклика нет,работает,не пенсионер,женщина
372,59974935,0,46,1,0,0,1,0,15000.0,1,0,отклика нет,работает,не пенсионер,женщина
373,59974968,0,59,0,1,1,4,0,8000.0,1,0,отклика нет,не работает,пенсионер,мужчина
374,59974976,0,33,1,0,0,1,1,9000.0,1,1,отклика нет,работает,не пенсионер,женщина
375,59974979,0,27,1,0,0,0,0,55000.0,1,1,отклика нет,работает,не пенсионер,женщина
376,59975134,1,38,1,0,0,2,0,15000.0,1,1,отклик,работает,не пенсионер,женщина
377,59975226,0,62,0,1,1,0,0,4000.0,1,1,отклика нет,не работает,пенсионер,мужчина
378,59975401,0,31,1,0,0,1,1,15000.0,1,0,отклика нет,работает,не пенсионер,женщина
379,59975501,0,57,1,0,0,2,0,18000.0,1,0,отклика нет,работает,не пенсионер,женщина
380,59975641,0,33,1,0,1,1,1,7500.0,1,0,отклика нет,работает,не пенсионер,мужчина
381,59975803,0,45,1,0,1,1,0,20000.0,1,0,отклика нет,работает,не пенсионер,мужчина
382,59975854,0,49,1,0,1,0,0,9500.0,1,0,отклика нет,работает,не пенсионер,мужчина
383,59975912,0,25,1,0,0,0,0,21000.0,1,0,отклика нет,работает,не пенсионер,женщина
384,59975969,0,55,1,0,1,1,0,13000.0,1,0,отклика нет,работает,не пенсионер,мужчина
